Unnamed: 0.1,Unnamed: 0,Wavelength (nm),Sum,Intensity,Bi III (3.3e-02),Denoised,Normalized
1469,1469,301.85,13.77,13.77,,-407.0191738927748,0.0049715954651678666
1470,1470,301.88,65.57,65.57,,-788.0706610256424,0.00497127834840529
1471,1471,301.9,177.7,177.7,,-1323.0314811188825,0.0049708331459875025
1472,1472,301.93,742.3,742.3,,-4702.603969696977,0.0049680206150759096
1473,1473,301.95,1843.0,1843.0,,-7409.509664335669,0.004965767887558843
1474,1474,301.98,6754.0,6754.0,,-21267.878997669024,0.0049542347447527595
1475,1475,302.0,15370.0,15370.0,,-24843.745967365925,0.0049512588546299675
1476,1476,302.02,33750.0,33750.0,,-58187.80536130533,0.004923509428310389
1477,1477,302.05,102900.0,102900.0,,-120262.77342657319,0.004871849708890312
1478,1478,302.07,207200.0,207200.0,,-1508.9324009313145,0.004970678436453905
1479,1479,302.1,554200.0,554200.0,,139055.678321681,0.005087658413675763
1480,1480,302.12,1022000.0,1022000.0,,902502.634032641,0.005723010420344096
1481,1481,302.15,2398000.0,2398000.0,,2507514.4522144673,0.007058725327293424
1482,1482,302.18,5198000.0,5198000.0,,4639420.046620073,0.00883292913713331
1483,1483,302.2,8336000.0,8336000.0,,8861828.904428951,0.012346881116003582
1484,1484,302.23,15850000.0,15850000.0,,14723088.111888185,0.017224708935219296
1485,1485,302.25,23290000.0,23290000.0,,23445794.871794987,0.02448387632337823
1486,1486,302.27,33040000.0,33040000.0,,36634261.072261244,0.03545951569512801
1487,1487,302.3,52300000.0,52300000.0,,53290340.32634057,0.04932095465712002
1488,1488,302.32,67990000.0,67990000.0,,73524391.60839194,0.0661600356029722
1489,1489,302.35,94370000.0,94370000.0,,95513193.4731939,0.0844594463014197
1490,1490,302.38,121100000.0,121100000.0,,117338484.84848535,0.10262278111817731
1491,1491,302.4,136900000.0,136900000.0,,136186829.83683044,0.11830865650367811
1492,1492,302.43,154000000.0,154000000.0,,150258251.7482524,0.1300191048605951
1493,1493,302.45,159500000.0,159500000.0,,157286177.15617782,0.13586784978941932
1494,1494,302.48,157400000.0,157400000.0,,156391072.26107293,0.13512293007099052
1495,1495,302.5,149400000.0,149400000.0,,147572937.0629377,0.12778434570530867
1496,1496,302.52,136900000.0,136900000.0,,133556759.90676048,0.11611987286226343
1497,1497,302.55,112400000.0,112400000.0,,114571212.12121262,0.10031981525117223
1498,1498,302.57,94370000.0,94370000.0,,93280629.37062979,0.08260147297142083
1499,1499,302.6,67990000.0,67990000.0,,71878573.42657375,0.06479036102819363
1500,1500,302.62,52300000.0,52300000.0,,51900759.90676014,0.048164524991112276
1501,1501,302.65,33040000.0,33040000.0,,34996755.24475541,0.03409675878627629
1502,1502,302.68,19300000.0,19300000.0,,22377613.053613164,0.02359491939376884
1503,1503,302.7,12910000.0,12910000.0,,12810011.188811256,0.01563261762763671
1504,1504,302.73,6612000.0,6612000.0,,7062365.034965075,0.010849340295598654
1505,1505,302.75,4052000.0,4052000.0,,3184633.193473214,0.0076222336991499185
1506,1506,302.77,2398000.0,2398000.0,,1619934.941724953,0.0063200683468067394
1507,1507,302.8,1022000.0,1022000.0,,811729.3939394001,0.0056474675685276015
1508,1508,302.82,554200.0,554200.0,,227118.12587412854,0.005160945303283527
1509,1509,302.85,207200.0,207200.0,,112473.61538461674,0.0050655364222235615
1510,1510,302.88,71610.0,71610.0,,-31643.28438228398,0.0049456001767820565
1511,1511,302.9,33750.0,33750.0,,-65770.84195804194,0.004917198711524716
1512,1512,302.93,10230.0,10230.0,,-31533.624382284375,0.004945691437478729
1513,1513,302.95,4419.0,4419.0,,-26143.909393939437,0.00495017683912661
1514,1514,302.98,1175.0,1175.0,,-9545.431902097915,0.00496399034103816
1515,1515,303.0,465.0,465.0,,-3172.157909090913,0.004969294275241072
1516,1516,303.02,177.7,177.7,1.437e-11,-1837.2297095571134,0.004970405222509886
1517,1517,303.05,39.31,39.31,1.47e-10,-524.2877298368307,0.0049714978725168245
1518,1518,303.07,13.77,13.77,6.633e-10,-258.67188178554835,0.0049717189220092614
1519,1519,303.1,2.671,2.671,5.958e-09,-60.853893432634145,0.004971883549106029
1520,1520,303.12,0.857,0.857,2.466e-08,-28.3127561382285,0.004971910630328535
1521,1521,303.15,0.1459,0.1459,1.945e-07,-12.04160734000003,0.004971924171422599
1522,1522,303.18,0.02295,0.02295,1.42e-06,-2.5633240797249477,0.0049719320593920825
1523,1523,303.2,0.006406,0.006401,5.115e-06,-0.9820890456386973,0.0049719333753195935
1524,1524,303.23,0.0009159,0.0008831,3.278e-05,-0.18601510038275101,0.0049719340378242705
1525,1525,303.25,0.000334,0.0002257,0.0001083,-0.06524004143557127,0.0049719341383350855
1526,1526,303.27,0.0004014,5.571e-05,0.0003456,-0.010906101547226137,0.004971934183552605
1527,1527,303.3,0.001853,6.397e-06,0.001847,-0.0016523093721678365,0.00497193419125375
1528,1528,303.32,0.005407,1.447e-06,0.005405,-0.00048552042927739046,0.004971934192224769
1529,1529,303.35,0.02536,1.457e-07,0.02536,-6.76675344055946e-05,0.0049719341925725125
1530,1530,303.38,0.1101,1.356e-08,0.1101,-3.7782165407925514e-05,0.004971934192597384
1590,1590,305.85,1.716e-07,1.716e-07,,-0.00017266427566433614,0.004971934192485133
1591,1591,305.88,1.726e-06,1.726e-06,,-0.0006017854036363653,0.004971934192128011
1592,1592,305.9,7.704e-06,7.704e-06,,-0.002050888540000005,0.004971934190922046
1593,1593,305.93,6.818e-05,6.818e-05,,-0.014449288864242462,0.004971934180603911
1594,1594,305.95,0.0002796,0.0002796,,-0.0456538529225176,0.004971934154635005
1595,1595,305.98,0.002178,0.002178,,-0.27278897167272803,0.004971933965609753
1596,1596,306.0,0.008205,0.008205,,-0.7780781433100253,0.004971933545100526
1597,1597,306.02,0.02987,0.02987,,-4.08581941567367,0.00497193079234863
1598,1598,306.05,0.1947,0.1947,,-19.573937018834553,0.004971917902904871
1599,1599,306.07,0.6509,0.6509,,-46.576031500233206,0.004971895431356867
1600,1600,306.1,3.734,3.734,,-195.46082606759956,0.004971771527197865
1601,1601,306.12,11.47,11.47,,-422.71137913753006,0.0049715824058793115
1602,1602,306.15,57.92,57.92,,-824.9209263869474,0.00497124768106178
1603,1603,306.18,271.0,271.0,,-3251.3532519813584,0.004969228367688951
1604,1604,306.2,726.4,726.4,,-6027.382439160848,0.004966918114564684
1605,1605,306.23,2991.0,2991.0,,-19554.529403263434,0.004955660619981924
1606,1606,306.25,7366.0,7366.0,,-57065.030396270486,0.004924443818475593
1607,1607,306.27,17530.0,17530.0,,-76735.27160839162,0.004908073948725922
1608,1608,306.3,60390.0,60390.0,,-177178.15944055948,0.0048244838710363724
1609,1609,306.32,132000.0,132000.0,,-146724.0032634027,0.004849828276556371
1610,1610,306.35,400300.0,400300.0,,-273446.2750582737,0.00474436810139664
1611,1611,306.38,1125000.0,1125000.0,,256825.06759907346,0.005185667865729724
1612,1612,306.4,2146000.0,2146000.0,,1783312.6573426723,0.006456033732071706
1613,1613,306.43,5306000.0,5306000.0,,3476158.8811189085,0.00786484574869116
1614,1614,306.45,9298000.0,9298000.0,,8695782.517482573,0.012208694822434356
1615,1615,306.48,20240000.0,20240000.0,,16109263.869463965,0.018378305190443874
1616,1616,306.5,32580000.0,32580000.0,,32159627.039627217,0.031735658142912175
1617,1617,306.52,50690000.0,50690000.0,,54965268.06526835,0.05071485464190836
1618,1618,306.55,92300000.0,92300000.0,,89696284.38228483,0.07961852731435708
1619,1619,306.57,131900000.0,131900000.0,,144294083.9160846,0.12505563494048033
1620,1620,306.6,211400000.0,211400000.0,,214209417.24941823,0.1832402239259089
1621,1621,306.62,277500000.0,277500000.0,,301685850.81585217,0.2560394239055141
1622,1622,306.65,391600000.0,391600000.0,,398808531.4685332,0.33686637538405373
1623,1623,306.68,511800000.0,511800000.0,,497170396.27039844,0.4187245944967443
1624,1624,306.7,586400000.0,586400000.0,,587143356.6433592,0.4936014415274808
1625,1625,306.73,674700000.0,674700000.0,,659280186.4801893,0.5536347932209731
1626,1626,306.75,710000000.0,710000000.0,,706264102.5641056,0.5927355128475956
1627,1627,306.77,722200000.0,722200000.0,,711880419.5804226,0.5974094961017165
1628,1628,306.8,695100000.0,695100000.0,,685270396.2703992,0.5752642356077898
1629,1629,306.82,649400000.0,649400000.0,,627861538.4615412,0.5274877231251016
1630,1630,306.85,550200000.0,550200000.0,,546105361.3053637,0.45944900632212965
1631,1631,306.88,431800000.0,431800000.0,,451313799.5338015,0.38056204693842005
1632,1632,306.9,352100000.0,352100000.0,,352325477.8554794,0.2981824810175843
1633,1633,306.93,243300000.0,243300000.0,,260806503.4965047,0.22201901796067405
1634,1634,306.95,182200000.0,182200000.0,,181778648.01864886,0.15625085137758488
1635,1635,306.98,110800000.0,110800000.0,,122257799.53380013,0.10671670857884433
1636,1636,307.0,76230000.0,76230000.0,,78424881.11888151,0.070238296470811
1637,1637,307.02,50690000.0,50690000.0,,45766361.30536155,0.04305938647173412
1638,1638,307.05,25790000.0,25790000.0,,26915379.020979166,0.0273713162889171
1639,1639,307.07,15750000.0,15750000.0,,13489772.72727281,0.016198325374961874
1640,1640,307.1,7054000.0,7054000.0,,7278013.240093285,0.011028805966183507
1641,1641,307.12,3957000.0,3957000.0,,2470959.813519835,0.007028304008727759
1642,1642,307.15,1560000.0,1560000.0,,300457.55244756065,0.0052219794740176835
1643,1643,307.18,569900.0,569900.0,,22209.65034965392,0.004990417396748639
1644,1644,307.2,279600.0,279600.0,,-322560.0699300693,0.004703494864698967
1645,1645,307.23,91620.0,91620.0,,-174933.37995337966,0.004826352010192654
1646,1646,307.25,44370.0,44370.0,,-170135.47785547804,0.004830344896277137
1647,1647,307.27,25620.0,25620.0,,-62989.55710955713,0.004919513338489147
1648,1648,307.3,26200.0,26200.0,,-16129.184149184068,0.004958511243675465
1649,1649,307.32,41360.0,41360.0,,21100.419580419846,0.004989494278266313
1650,1650,307.35,92750.0,92750.0,,72444.70862470914,0.005032223765667137
1651,1651,307.38,200100.0,200100.0,,178974.59207459312,0.005120879532402099
1652,1652,307.4,321100.0,321100.0,,361374.75524475717,0.005272675683817588
1653,1653,307.43,612900.0,612900.0,,600904.9883449913,0.005472016336261796
1654,1654,307.45,904200.0,904200.0,,979954.5221445268,0.005787467043248974
1655,1655,307.48,1521000.0,1521000.0,,1467860.606060613,0.0061935098038663015
1656,1656,307.5,2061000.0,2061000.0,,2125565.734265744,0.006740861875775525
1657,1657,307.52,2701000.0,2701000.0,,2906905.1282051415,0.00739110423788714
1658,1658,307.55,3804000.0,3804000.0,,3789273.6596736764,0.008125424563478655
1659,1659,307.57,4581000.0,4581000.0,,4707773.426573447,0.008889813845089864
1660,1660,307.6,5683000.0,5683000.0,,5568769.230769255,0.009606347466498303
1661,1661,307.62,6290000.0,6290000.0,,6262212.121212148,0.010183441040134326
1662,1662,307.65,6873000.0,6873000.0,,6683074.592074621,0.010533689100452874
1663,1663,307.68,6961000.0,6961000.0,,6800505.827505857,0.010631417135804455
1664,1664,307.7,6729000.0,6729000.0,,6592890.442890472,0.010458636498926073
1665,1665,307.73,6004000.0,6004000.0,,6082501.165501192,0.01003388288749894
1666,1666,307.75,5334000.0,5334000.0,,5365680.6526806755,0.009437334105904263
1667,1667,307.77,4581000.0,4581000.0,,4466931.002331021,0.00868938116749697
1668,1668,307.8,3423000.0,3423000.0,,3545844.2890443048,0.007922838990303698
1669,1669,307.82,2701000.0,2701000.0,,2661989.9766899887,0.007187282175575395
1670,1670,307.85,1778000.0,1778000.0,,1895120.5128205216,0.006549081906287006
1671,1671,307.88,1084000.0,1084000.0,,1240762.6107226168,0.0060045154461456874
1672,1672,307.9,747600.0,747600.0,,747843.0769230807,0.00559430041734397
1673,1673,307.93,401700.0,401700.0,,431769.88344988576,0.005331259565291255
1674,1674,307.95,254500.0,254500.0,,212093.11421911546,0.005148441263240119
1675,1675,307.98,120500.0,120500.0,,111276.89976690046,0.005064540497538238
1676,1676,308.0,70140.0,70140.0,,56022.26573426612,0.005018556762391026
1677,1677,308.02,39480.0,39480.0,,17749.001864802045,0.004986705178179041
1678,1678,308.05,15650.0,15650.0,,8423.286713286807,0.004978944178163507
1679,1679,308.07,8094.0,8094.0,,268.7115151515496,0.004972157818381853
1680,1680,308.1,2826.0,2826.0,,438.5643589743773,0.004972299172465924
1681,1681,308.12,1343.0,1343.0,,-1213.9677668997626,0.004970923910446207
1682,1682,308.15,413.2,413.2,,-1319.1677179487185,0.004970836361469162
1683,1683,308.18,117.8,117.8,,-520.2460069930071,0.004971501236099193
1684,1684,308.2,48.91,48.91,,-379.1822254079259,0.0049716186314938925
1685,1685,308.23,12.28,12.28,,-134.2875293240095,0.004971822436532888
1686,1686,308.25,4.687,4.687,,-80.29544129137548,0.0049718673695583184
1687,1687,308.27,1.729,1.729,,-23.841534277389336,0.004971914351346427
1688,1688,308.3,0.3635,0.3635,,-6.403726953379966,0.004971928863351213
1689,1689,308.32,0.1232,0.1232,,-2.9859513400000077,0.004971931707675338
1690,1690,308.35,0.02283,0.02283,,-0.6665305414079267,0.004971933637932114
1691,1691,308.38,0.003919,0.003919,,-0.294400825314686,0.004971933947624044
1692,1692,308.4,0.001161,0.001161,,-0.12010626357622409,0.004971934092674592
1693,1693,308.43,0.0001755,0.0001755,,-0.024672733386526865,0.004971934172095807
1694,1694,308.45,4.776e-05,4.776e-05,,-0.009225014068018674,0.004971934184951632
1695,1695,308.48,6.364e-06,6.364e-06,,-0.0016752334152461581,0.004971934191234672
1696,1696,308.5,1.591e-06,1.591e-06,,-0.0002771699243312361,0.0049719341923981615
1697,1697,308.52,3.847e-07,3.847e-07,,-8.742530516223798e-05,0.00497193419255607
1698,1698,308.55,4.292e-08,4.292e-08,,-1.2744708489743624e-05,0.00497193419261822
1699,1699,308.57,9.535e-09,9.535e-09,,-3.688925432634042e-06,0.004971934192625756
1700,1700,308.6,9.371e-10,9.371e-10,,-8.292709093240117e-07,0.0049719341926281364
1820,1820,338.7,6.022e-09,6.022e-09,,-2.6602598382284456e-06,0.0049719341926266125
1821,1821,338.73,4.869e-08,4.869e-08,,-8.010675436130555e-06,0.00497193419262216
1822,1822,338.75,1.894e-07,1.894e-07,,-4.864680045361319e-05,0.004971934192588342
1823,1823,338.77,7.169e-07,7.169e-07,,-0.0001431514511610726,0.004971934192509693
1824,1824,338.8,5.011e-06,5.011e-06,,-0.0007962003962181839,0.004971934191966216
1825,1825,338.83,3.29e-05,3.29e-05,,-0.002167894999724947,0.004971934190824671
1826,1826,338.85,0.0001114,0.0001114,,-0.01090219614368301,0.004971934183555855
1827,1827,338.88,0.0006596,0.0006596,,-0.027348232592773955,0.0049719341698692176
1828,1828,338.9,0.002084,0.002084,,-0.06405166459067613,0.00497193413932407
1829,1829,338.93,0.01112,0.01112,,-0.301162737286714,0.00497193394199668
1830,1830,338.95,0.03278,0.03278,,-1.2492236909090941,0.004971933153006135
1831,1831,338.98,0.1576,0.1576,,-2.581914167832174,0.0049719320439211324
1832,1832,339.0,0.4335,0.4335,,-4.805256386013993,0.004971930193622393
1833,1833,339.02,1.16,1.16,,-18.595571617715656,0.004971918717115231
1834,1834,339.05,4.821,4.821,,-63.86517575757589,0.0049718810430717155
1835,1835,339.08,18.82,18.82,,-105.96303888111903,0.004971846008598643
1836,1836,339.1,45.09,45.09,,-306.2743428904433,0.0049716793065271905
1837,1837,339.12,105.0,105.0,,-428.1396317016316,0.004971577888406115
1838,1838,339.15,354.5,354.5,,-408.45356876456697,0.004971594271442941
1839,1839,339.18,1124.0,1124.0,,-1399.4060979020962,0.004970769585885954
1840,1840,339.2,2344.0,2344.0,,-3885.2895337995315,0.00496870079640749
1841,1841,339.23,6700.0,6700.0,,-2305.380512820489,0.004970015620390116
1842,1842,339.25,13030.0,13030.0,,-3391.67249417244,0.004969111591911103
1843,1843,339.27,24660.0,24660.0,,12291.398601398763,0.004982163278890474
1844,1844,339.3,60940.0,60940.0,,29114.456876457207,0.004996163680298064
1845,1845,339.33,141500.0,141500.0,,101878.17249417324,0.0050567187357404
1846,1846,339.35,239600.0,239600.0,,200425.33799533933,0.005138731164874176
1847,1847,339.38,501300.0,501300.0,,447086.75990676257,0.005344006499600142
1848,1848,339.4,792100.0,792100.0,,875308.1585081632,0.0057003787699517255
1849,1849,339.43,1494000.0,1494000.0,,1424371.0023310096,0.006157317103388398
1850,1850,339.45,2202000.0,2202000.0,,2228383.449883461,0.006826428320765716
1851,1851,339.48,3742000.0,3742000.0,,3562227.2727272897,0.007936473155035557
1852,1852,339.5,5148000.0,5148000.0,,5407958.2750583,0.009472518177323837
1853,1853,339.52,6887000.0,6887000.0,,7631331.93473197,0.011322843082911645
1854,1854,339.55,10120000.0,10120000.0,,10304853.146853194,0.013547787532928773
1855,1855,339.58,13970000.0,13970000.0,,13469652.680652741,0.016181581170405558
1856,1856,339.6,16730000.0,16730000.0,,16827501.16550124,0.018976033040280355
1857,1857,339.62,19480000.0,19480000.0,,20181340.326340415,0.021767148290583026
1858,1858,339.65,23250000.0,23250000.0,,23127384.615384717,0.024218890532498167
1859,1859,339.68,26070000.0,26070000.0,,25407832.167832278,0.026116713187642783
1860,1860,339.7,27170000.0,27170000.0,,26864265.734265853,0.02732877904512067
1861,1861,339.73,27460000.0,27460000.0,,27248251.748251863,0.027648337964956027
1862,1862,339.75,26710000.0,26710000.0,,26537482.51748263,0.027056825151041148
1863,1863,339.77,25260000.0,25260000.0,,24563034.96503507,0.025413660285263782
1864,1864,339.8,22070000.0,22070000.0,,21883396.270396367,0.02318362477454602
1865,1865,339.83,18110000.0,18110000.0,,18681079.25407934,0.02051860852543353
1866,1866,339.85,15340000.0,15340000.0,,15272090.909090977,0.017681597296958184
1867,1867,339.88,11350000.0,11350000.0,,11893699.300699353,0.01487004913156642
1868,1868,339.9,8963000.0,8963000.0,,8835452.214452256,0.012324930039009169
1869,1869,339.93,5975000.0,5975000.0,,6368189.743589773,0.01027163720692218
1870,1870,339.95,4404000.0,4404000.0,,4414068.997669019,0.008645388614396489
1871,1871,339.98,2646000.0,2646000.0,,2849960.1398601537,0.007343713764529367
1872,1872,340.0,1820000.0,1820000.0,,1818741.258741268,0.006485517945511378
1873,1873,340.02,1218000.0,1218000.0,,1049781.3519813577,0.005845577978297243
1874,1874,340.05,634600.0,634600.0,,624276.5734265769,0.00549146651989214
1875,1875,340.08,314300.0,314300.0,,315427.50582750776,0.005234437693738821
1876,1876,340.1,195200.0,195200.0,,175839.27738927855,0.0051182702764977425
1877,1877,340.12,125900.0,125900.0,,75028.90442890504,0.005034374372172982
1878,1878,340.15,86050.0,86050.0,,49787.995337995795,0.005013368509066084
1879,1879,340.18,102800.0,102800.0,,77689.27738927792,0.005036588374450698
1880,1880,340.2,143000.0,143000.0,,125856.75990676066,0.005076674075814383
1881,1881,340.23,254600.0,254600.0,,224782.28438228558,0.005159001380961223
1882,1882,340.25,371400.0,371400.0,,369241.3752913772,0.005279222403003419
1883,1883,340.27,530100.0,530100.0,,601866.4335664365,0.005472816465394772
1884,1884,340.3,861100.0,861100.0,,898402.097902102,0.005719597892676699
1885,1885,340.33,1316000.0,1316000.0,,1296448.2517482578,0.006050857871776693
1886,1886,340.35,1687000.0,1687000.0,,1762198.8344988425,0.006438462492037387
1887,1887,340.38,2325000.0,2325000.0,,2301727.03962705,0.006887465956152516
1888,1888,340.4,2782000.0,2782000.0,,2864888.811188824,0.0073561376287082855
1889,1889,340.43,3457000.0,3457000.0,,3402469.463869479,0.007803520310467303
1890,1890,340.45,3861000.0,3861000.0,,3883988.344988362,0.008204247545121965
1891,1891,340.48,4326000.0,4326000.0,,4251750.582750601,0.008510304795060803
1892,1892,340.5,4509000.0,4509000.0,,4448508.158508178,0.008674049400563037
1893,1893,340.52,4571000.0,4571000.0,,4509086.247086267,0.008724463394423789
1894,1894,340.55,4432000.0,4432000.0,,4381631.70163172,0.008618393810141884
1895,1895,340.58,4038000.0,4038000.0,,4084491.8414918594,0.008371109562050017
1896,1896,340.6,3666000.0,3666000.0,,3650322.6107226266,0.00800978741656318
1897,1897,340.62,3238000.0,3238000.0,,3127227.972027986,0.007574460212903582
1898,1898,340.65,2552000.0,2552000.0,,2560630.5361305475,0.007102929328959811
1899,1899,340.68,1890000.0,1890000.0,,2015760.1398601488,0.00664948001325433
1900,1900,340.7,1495000.0,1495000.0,,1521692.3076923147,0.006238309353328414
1901,1901,340.73,998600.0,998600.0,,1081275.5244755296,0.005871787900994356
1902,1902,340.75,737100.0,737100.0,,732294.6386946422,0.005581360773855841
1903,1903,340.77,529300.0,529300.0,,489608.0652680677,0.005379393367653474
1904,1904,340.8,305900.0,305900.0,,315398.48484848643,0.005234413542044825
1905,1905,340.83,166100.0,166100.0,,182765.42657342754,0.005124034321726707
1906,1906,340.85,106800.0,106800.0,,106447.01165501225,0.00506052099221319
1907,1907,340.88,52300.0,52300.0,,48202.24242424274,0.005012048821708245
1908,1908,340.9,31390.0,31390.0,,17211.07412587427,0.0049862575066469015
1909,1909,340.93,13860.0,13860.0,,8378.156876456955,0.004978906620436443
1910,1910,340.95,7762.0,7762.0,,3986.5645687646083,0.004975251871453177
1911,1911,340.98,3090.0,3090.0,,220.5915617715764,0.00497211777223495
1912,1912,341.0,1616.0,1616.0,,95.11048951049713,0.0049720133450046585
1913,1913,341.02,821.7,821.7,,-488.99440559440364,0.004971527244150586
1914,1914,341.05,283.0,283.0,,-177.25980652680528,0.004971786674359304
1915,1915,341.08,91.6,91.6,,-202.55522797202778,0.004971765623130199
1916,1916,341.1,41.72,41.72,,-64.42225990675975,0.004971880579457932
1917,1917,341.12,18.48,18.48,,-61.32215449883454,0.004971883159412147
1918,1918,341.15,5.175,5.175,,-41.85334214452223,0.00497189936164978
1919,1919,341.18,1.362,1.362,,-13.148098778554802,0.0049719232505838285
1920,1920,341.2,0.5403,0.5403,,-3.6704563258741287,0.004971931138020023
1921,1921,341.23,0.1282,0.1282,,-2.2186621592074633,0.004971932346224902
1922,1922,341.25,0.04748,0.04748,,-1.1766730100233127,0.0049719332133838995
1923,1923,341.27,0.0171,0.0171,,-0.31599435463869535,0.004971933929653585
1924,1924,341.3,0.003511,0.003511,,-0.07792499058275074,0.00497193412777848
1925,1925,341.33,0.0006773,0.0006773,,-0.03415221198088586,0.004971934164206843
1926,1926,341.35,0.0002185,0.0002185,,-0.007255988318927753,0.004971934186590284
1927,1927,341.38,3.8e-05,3.8e-05,,-0.0031033084548251822,0.004971934190046207
1928,1928,341.4,1.144e-05,1.144e-05,,-0.001246443889771565,0.004971934191591517
1929,1929,341.43,1.795e-06,1.795e-06,,-0.0002491735617538468,0.004971934192421461
1930,1930,341.45,5.043e-07,5.043e-07,,-4.604151206177168e-05,0.004971934192590509
1931,1931,341.48,7.132e-08,7.132e-08,,-1.5958881734265776e-05,0.004971934192615545
1932,1932,341.5,1.87e-08,1.87e-08,,-2.668235315850823e-06,0.0049719341926266055
1933,1933,341.52,4.772e-09,4.772e-09,,-8.663235710955734e-07,0.004971934192628105
1934,1934,341.55,5.839e-10,5.839e-10,,-1.681704627039631e-07,0.004971934192628686
2153,2153,350.02,7.716e-10,7.716e-10,,-3.125342657342667e-07,0.004971934192628566
2154,2154,350.05,6.018e-09,6.018e-09,,-1.7196723228438278e-06,0.004971934192627396
2155,2155,350.08,4.428e-08,4.428e-08,,-5.085197641025654e-06,0.004971934192624595
2156,2156,350.1,1.622e-07,1.622e-07,,-2.8785492364801944e-05,0.004971934192604871
2157,2157,350.12,5.787e-07,5.787e-07,,-8.026285516083936e-05,0.0049719341925620305
2158,2158,350.15,3.715e-06,3.715e-06,,-0.00021251363099207508,0.004971934192451969
2159,2159,350.18,2.25e-05,2.25e-05,,-0.0011353229627692337,0.004971934191683993
2160,2160,350.2,7.236e-05,7.236e-05,,-0.0053980836747785695,0.00497193418813646
2161,2161,350.23,0.0003976,0.0003976,,-0.012718503568531497,0.004971934182044297
2162,2162,350.25,0.001198,0.001198,4.456e-15,-0.0537422707650351,0.004971934147903702
2163,2163,350.27,0.00352,0.00352,1.738e-14,-0.11781289277389302,0.00497193409458317
2164,2164,350.3,0.01687,0.01687,1.276e-13,-0.4622183038694648,0.004971933807963821
2165,2165,350.33,0.07631,0.07631,8.832e-13,-0.9287612227505844,0.0049719334196998075
2166,2166,350.35,0.202,0.202,3.106e-12,-3.330655901165509,0.004971931420807033
2167,2167,350.38,0.8288,0.8288,1.951e-11,-6.040633048951057,0.0049719291655234065
2168,2168,350.4,2.056,2.056,6.43e-11,-9.423063053613049,0.004971926350614427
2169,2169,350.43,7.653,7.653,3.665e-10,-34.18052291375297,0.00497190574708502
2170,2170,350.45,17.79,17.79,1.132e-09,-106.88814909090925,0.0049718452387080515
2171,2171,350.48,60.08,60.08,5.854e-09,-146.0725216783217,0.0049718126288855
2172,2172,350.5,130.9,130.9,1.695e-08,-128.06450069930025,0.004971827615430641
2173,2173,350.52,277.9,277.9,4.781e-08,-414.79291142191084,0.004971588995746906
2174,2174,350.55,819.0,819.0,2.158e-07,-1137.41067132867,0.004970987622409338
2175,2175,350.58,2276.0,2276.0,9.187e-07,-540.2867599067512,0.004971484557884048
2176,2176,350.6,4356.0,4356.0,2.336e-06,-714.988764568747,0.004971339168255599
2177,2177,350.62,8122.0,8122.0,5.79e-06,4376.062237762291,0.004975576017254977
2178,2178,350.65,19700.0,19700.0,2.151e-05,17039.446620046747,0.0049861146756624945
2179,2179,350.68,45060.0,45060.0,7.541e-05,30675.948717948937,0.004997463177227702
2180,2180,350.7,75740.0,75740.0,0.0001684,53850.66666666705,0.005016749525077474
2181,2181,350.73,157200.0,157200.0,0.0005357,124892.73193473268,0.005075871797277635
2182,2182,350.75,247600.0,247600.0,0.001122,226917.73426573558,0.005160778534381563
2183,2183,350.77,380000.0,380000.0,0.002288,428861.30536130763,0.005328839002983283
2184,2184,350.8,688100.0,688100.0,0.006352,704080.6526806563,0.005557880671543553
2185,2185,350.83,1175000.0,1175000.0,0.01663,1148743.4965035021,0.005927935759196105
2186,2186,350.85,1626000.0,1626000.0,0.03059,1718783.4498834582,0.00640233155781947
2187,2187,350.88,2520000.0,2520000.0,0.07267,2507955.2447552565,0.007059092161456846
2188,2188,350.9,3267000.0,3267000.0,0.1253,3478265.5011655167,0.007866598909488893
2189,2189,350.93,4593000.0,4593000.0,0.27,4549105.827505848,0.008757768289459917
2190,2190,350.95,5581000.0,5581000.0,0.4362,5724226.107226132,0.009735721010617407
2191,2191,350.98,7118000.0,7118000.0,0.8532,6958165.501165532,0.01076262388079313
2192,2192,351.0,8105000.0,8105000.0,1.292,8110790.209790246,0.011721855450297839
2193,2193,351.02,8992000.0,8992000.0,1.906,9147993.006993048,0.012585031174027228
2194,2194,351.05,10010000.0,10010000.0,3.254,9917869.463869506,0.013225733907994714
2195,2195,351.08,10510000.0,10510000.0,5.239,10338603.729603775,0.013575875274082758
2196,2196,351.1,10510000.0,10510000.0,6.968,10369256.410256455,0.013601384894648745
2197,2197,351.12,10240000.0,10240000.0,9.031,10009827.50582755,0.013302262769692673
2198,2198,351.15,9380000.0,9380000.0,12.69,9266263.403263444,0.012683457571614837
2199,2199,351.18,8105000.0,8105000.0,16.83,8251804.195804232,0.011839209404376877
2200,2200,351.2,7118000.0,7118000.0,19.66,7086930.069930101,0.010869783686121277
2201,2201,351.23,5581000.0,5581000.0,23.65,5835916.08391611,0.009828671084337503
2202,2202,351.25,4593000.0,4593000.0,25.89,4619595.337995359,0.008816430717286185
2203,2203,351.27,3684000.0,3684000.0,27.63,3524982.983683,0.007905477899105577
2204,2204,351.3,2520000.0,2520000.0,29.0,2591413.9860139983,0.0071285477776409124
2205,2205,351.33,1626000.0,1626000.0,28.72,1794694.405594414,0.006465505793669494
